transaction_id,customer_id,merchant_id,amount,currency,timestamp,country,channel,status,ip,device
T000259,C0275,M005,164.06,XOF,2025-09-21T03:30:51Z,CI,mobile,declined,102.134.22.114,android
T000260,C0368,M019,89.19,XOF,2025-09-16T23:49:39Z,CI,web,declined,102.134.22.115,android
T000261,C0289,M002,176.0,XOF,2025-09-20T00:04:18Z,CI,mobile,approved,102.134.22.102,windows
T000262,C0382,M007,181.12,XOF,2025-09-14T12:52:41Z,CI,web,approved,102.134.22.180,android
T000263,C0036,M016,306.7,XOF,2025-09-21T01:37:31Z,CI,mobile,approved,102.134.22.197,ios
T000264,C0192,M013,113.1,XOF,2025-09-19T14:26:21Z,CI,mobile,approved,102.134.22.175,linux
T000265,C0092,M018,77.87,XOF,2025-09-16T02:44:09Z,CI,web,approved,102.134.22.58,android
T000266,C0153,M015,59.21,XOF,2025-09-14T18:37:19Z,CI,mobile,approved,102.134.22.64,mac
T000267,C0449,M004,149.03,XOF,2025-09-18T16:49:34Z,CI,mobile,approved,102.134.22.240,android
T000268,C0106,M003,162.79,XOF,2025-09-17T10:05:56Z,CI,web,approved,102.134.22.173,android
T000269,C0120,M018,115.18,XOF,2025-09-17T11:17:02Z,CI,web,approved,102.134.22.75,ios
T000270,C0164,M019,38.98,XOF,2025-09-21T11:48:15Z,CI,web,approved,102.134.22.37,linux
T000271,C0286,M019,65.06,XOF,2025-09-17T04:23:00Z,CI,mobile,approved,102.134.22.13,windows
T000272,C0403,M017,153.17,XOF,2025-09-19T03:01:09Z,CI,mobile,approved,102.134.22.77,mac
T000273,C0435,M008,122.51,XOF,2025-09-16T17:33:31Z,CI,web,approved,102.134.22.235,android
T000274,C0212,M014,29.42,XOF,2025-09-21T07:48:24Z,CI,mobile,approved,102.134.22.53,windows
T000275,C0048,M018,256.9,XOF,2025-09-15T11:01:51Z,CI,web,approved,102.134.22.173,linux
T000276,C0448,M003,47.21,XOF,2025-09-14T23:31:08Z,CI,web,approved,102.134.22.223,windows
T000277,C0480,M007,133.55,XOF,2025-09-18T04:18:35Z,CI,mobile,declined,102.134.22.179,linux
T000278,C0204,M008,116.25,XOF,2025-09-16T23:34:07Z,CI,mobile,approved,102.134.22.137,windows
T000279,C0255,M015,113.04,XOF,2025-09-18T05:50:04Z,CI,mobile,approved,102.134.22.82,ios
T000280,C0161,M014,215.69,XOF,2025-09-18T23:58:32Z,CI,web,approved,102.134.22.5,windows
T000281,C0214,M010,216.53,XOF,2025-09-21T05:09:49Z,CI,web,approved,102.134.22.98,linux
T000282,C0256,M018,78.05,XOF,2025-09-17T11:34:26Z,CI,mobile,approved,102.134.22.126,mac
T000283,C0087,M005,189.99,XOF,2025-09-20T02:13:34Z,CI,web,declined,102.134.22.139,android
T000284,C0018,M003,244.03,XOF,2025-09-20T20:36:35Z,CI,web,approved,102.134.22.216,ios
T000285,C0259,M015,117.12,XOF,2025-09-15T07:47:49Z,CI,web,approved,102.134.22.171,linux
T000286,C0338,M016,109.55,XOF,2025-09-20T08:44:36Z,CI,web,approved,102.134.22.106,android
T000287,C0147,M001,56.97,XOF,2025-09-14T16:52:18Z,CI,web,approved,102.134.22.25,linux
T000288,C0124,M007,108.22,XOF,2025-09-16T07:22:10Z,CI,mobile,approved,102.134.22.102,android
T000289,C0125,M008,205.79,XOF,2025-09-19T00:39:32Z,CI,web,approved,102.134.22.220,android
T000290,C0208,M013,97.57,XOF,2025-09-15T15:14:02Z,CI,mobile,approved,102.134.22.3,ios
T000291,C0402,M011,34.66,XOF,2025-09-15T12:05:02Z,CI,web,approved,102.134.22.231,linux
T000292,C0139,M002,120.08,XOF,2025-09-20T06:29:58Z,CI,mobile,declined,102.134.22.145,android
T000293,C0493,M007,182.67,XOF,2025-09-16T16:14:26Z,CI,mobile,declined,102.134.22.77,ios
T000294,C0124,M019,89.91,XOF,2025-09-21T08:15:53Z,CI,mobile,approved,102.134.22.190,ios
T000295,C0028,M004,1,XOF,2025-09-15T10:50:37Z,CI,web,approved,102.134.22.88,linux
T000296,C0497,M011,118.92,XOF,2025-09-19T07:32:53Z,CI,mobile,approved,102.134.22.116,mac
T000297,C0222,M006,2.53,XOF,2025-09-17T06:27:00Z,CI,web,approved,102.134.22.76,ios
T000298,C0043,M009,269.86,XOF,2025-09-15T09:24:37Z,CI,mobile,approved,102.134.22.163,ios
T000299,C0003,M010,104.55,XOF,2025-09-19T05:29:08Z,CI,mobile,approved,102.134.22.27,ios
T000300,C0096,M014,154.69,XOF,2025-09-15T13:25:37Z,CI,mobile,approved,102.134.22.23,windows
T000301,C0167,M013,210.06,XOF,2025-09-21T05:25:41Z,CI,mobile,approved,102.134.22.200,android
T000302,C0464,M008,179.62,XOF,2025-09-21T06:58:36Z,CI,mobile,approved,102.134.22.69,windows
T000303,C0223,M009,91.1,XOF,2025-09-17T18:10:44Z,CI,mobile,approved,102.134.22.20,windows
T000304,C0484,M008,121.25,XOF,2025-09-17T13:18:46Z,CI,web,approved,102.134.22.35,windows
T000305,C0318,M013,188.21,XOF,2025-09-14T13:58:16Z,CI,mobile,approved,102.134.22.209,linux
T000306,C0154,M011,97.28,XOF,2025-09-16T03:38:56Z,CI,mobile,approved,102.134.22.247,mac
T000307,C0252,M019,88.26,XOF,2025-09-18T08:57:20Z,CI,mobile,approved,102.134.22.210,mac
T000308,C0059,M019,239.12,XOF,2025-09-18T22:19:06Z,CI,web,approved,102.134.22.141,android
T000309,C0409,M010,171.39,XOF,2025-09-20T02:27:25Z,CI,mobile,approved,102.134.22.36,windows
T000310,C0130,M005,100.76,XOF,2025-09-17T10:29:37Z,CI,mobile,approved,102.134.22.254,linux
T000311,C0473,M014,34.0,XOF,2025-09-20T07:35:14Z,CI,mobile,approved,102.134.22.208,linux
T000312,C0056,M008,71.13,XOF,2025-09-15T12:45:10Z,CI,web,approved,102.134.22.12,linux
T000313,C0408,M014,190.25,XOF,2025-09-19T08:23:49Z,CI,web,approved,102.134.22.57,linux
T000314,C0286,M019,105.13,XOF,2025-09-20T19:06:38Z,CI,mobile,approved,102.134.22.119,linux
T000315,C0248,M004,282.86,XOF,2025-09-20T13:46:16Z,CI,mobile,declined,102.134.22.22,android
T000316,C0179,M010,346.38,XOF,2025-09-16T05:15:57Z,CI,mobile,approved,102.134.22.134,mac
T000317,C0357,M015,35.06,XOF,2025-09-18T17:26:59Z,CI,web,approved,102.134.22.208,android
T000318,C0435,M011,132.82,XOF,2025-09-14T18:34:42Z,CI,web,declined,102.134.22.190,ios
T000319,C0287,M014,141.6,XOF,2025-09-20T18:17:38Z,CI,web,approved,102.134.22.162,ios
T000320,C0328,M014,162.04,XOF,2025-09-16T18:17:20Z,CI,web,approved,102.134.22.227,ios
T000321,C0361,M007,53.57,XOF,2025-09-19T22:56:53Z,CI,mobile,approved,102.134.22.208,android
T000322,C0410,M018,76.54,XOF,2025-09-15T17:38:14Z,CI,mobile,approved,102.134.22.118,android
T000323,C0495,M011,75.67,XOF,2025-09-17T16:24:57Z,CI,mobile,approved,102.134.22.90,windows
T000324,C0317,M006,38.51,XOF,2025-09-20T01:21:41Z,CI,web,approved,102.134.22.81,android
T000325,C0356,M005,102.65,XOF,2025-09-17T09:29:21Z,CI,mobile,approved,102.134.22.148,mac
T000326,C0096,M016,167.82,XOF,2025-09-19T15:13:08Z,CI,web,approved,102.134.22.36,ios
T000327,C0444,M012,180.75,XOF,2025-09-18T07:37:41Z,CI,mobile,approved,102.134.22.209,mac
T000328,C0259,M016,26.86,XOF,2025-09-21T07:34:21Z,CI,mobile,approved,102.134.22.216,mac
T000329,C0408,M008,171.31,XOF,2025-09-20T10:20:38Z,CI,web,approved,102.134.22.138,windows
T000330,C0400,M015,209.63,XOF,2025-09-16T12:59:39Z,CI,web,approved,102.134.22.69,linux
T000331,C0390,M015,1,XOF,2025-09-18T22:51:22Z,CI,mobile,approved,102.134.22.213,ios
T000332,C0448,M002,84.88,XOF,2025-09-18T02:42:50Z,CI,mobile,approved,102.134.22.210,android
T000333,C0416,M008,146.49,XOF,2025-09-19T19:53:18Z,CI,mobile,declined,102.134.22.157,mac
T000334,C0316,M005,90.06,XOF,2025-09-16T12:20:44Z,CI,web,approved,102.134.22.146,windows
T000335,C0166,M010,100.68,XOF,2025-09-20T23:02:16Z,CI,mobile,declined,102.134.22.132,android
T000336,C0493,M014,217.63,XOF,2025-09-16T03:29:35Z,CI,mobile,declined,102.134.22.33,ios
T000337,C0127,M013,162.8,XOF,2025-09-17T12:43:25Z,CI,web,approved,102.134.22.69,mac
T000338,C0232,M003,176.07,XOF,2025-09-19T01:16:36Z,CI,mobile,approved,102.134.22.72,windows
T000339,C0002,M003,187.78,XOF,2025-09-20T00:26:22Z,CI,mobile,declined,102.134.22.204,linux
T000340,C0112,M014,98.1,XOF,2025-09-19T07:50:35Z,CI,mobile,approved,102.134.22.213,windows
T000341,C0437,M016,79.53,XOF,2025-09-18T14:22:41Z,CI,web,approved,102.134.22.161,mac
T000342,C0064,M006,107.6,XOF,2025-09-14T16:44:32Z,CI,mobile,approved,102.134.22.246,mac
T000343,C0452,M010,295.26,XOF,2025-09-16T22:55:46Z,CI,mobile,approved,102.134.22.93,windows
T000344,C0191,M006,115.26,XOF,2025-09-15T12:00:24Z,CI,mobile,approved,102.134.22.186,ios
T000345,C0001,M007,50.18,XOF,2025-09-19T17:01:21Z,CI,web,approved,102.134.22.58,linux
T000346,C0005,M001,16.58,XOF,2025-09-19T21:38:06Z,CI,web,declined,102.134.22.109,ios
T000347,C0375,M004,190.97,XOF,2025-09-20T07:08:25Z,CI,mobile,approved,102.134.22.77,ios
T000348,C0397,M005,153.85,XOF,2025-09-19T03:28:32Z,CI,web,approved,102.134.22.3,linux
T000349,C0322,M005,1,XOF,2025-09-16T11:48:08Z,CI,mobile,declined,102.134.22.23,android
T000350,C0386,M004,167.08,XOF,2025-09-16T04:46:54Z,CI,mobile,declined,102.134.22.81,ios
T000351,C0284,M020,114.34,XOF,2025-09-17T12:10:22Z,CI,web,approved,102.134.22.169,windows
T000352,C0266,M020,153.08,XOF,2025-09-16T23:50:25Z,CI,mobile,approved,102.134.22.14,ios
T000353,C0327,M020,75.21,XOF,2025-09-20T12:08:47Z,CI,web,declined,102.134.22.240,windows
T000354,C0199,M019,159.05,XOF,2025-09-16T02:26:34Z,CI,mobile,approved,102.134.22.45,mac
T000355,C0135,M007,149.75,XOF,2025-09-15T09:15:37Z,CI,web,declined,102.134.22.102,linux
T000356,C0322,M017,123.13,XOF,2025-09-17T23:26:44Z,CI,mobile,approved,102.134.22.22,linux
T000357,C0159,M003,71.9,XOF,2025-09-21T00:36:12Z,CI,web,approved,102.134.22.101,linux
T000358,C0159,M014,77.03,XOF,2025-09-15T07:15:26Z,CI,web,approved,102.134.22.237,mac
T000359,C0159,M006,15.06,XOF,2025-09-15T21:47:00Z,CI,web,approved,102.134.22.180,android
T000360,C0255,M012,151.66,XOF,2025-09-16T11:43:10Z,CI,web,approved,102.134.22.192,windows
T000361,C0414,M014,122.62,XOF,2025-09-15T22:23:11Z,CI,web,approved,102.134.22.250,linux
T000362,C0255,M015,100.65,XOF,2025-09-15T10:26:53Z,CI,web,approved,102.134.22.146,ios
T000363,C0458,M019,195.81,XOF,2025-09-18T23:05:48Z,CI,web,approved,102.134.22.1,android
T000364,C0126,M002,235.11,XOF,2025-09-14T15:34:44Z,CI,mobile,approved,102.134.22.39,ios
T000365,C0380,M014,1,XOF,2025-09-14T22:18:01Z,CI,mobile,approved,102.134.22.235,windows
T000366,C0423,M003,62.22,XOF,2025-09-17T19:00:34Z,CI,web,approved,102.134.22.231,android
T000367,C0024,M013,136.16,XOF,2025-09-16T16:14:16Z,CI,mobile,declined,102.134.22.199,windows
T000368,C0045,M018,214.98,XOF,2025-09-18T11:19:59Z,CI,web,approved,102.134.22.75,linux
T000369,C0189,M019,116.1,XOF,2025-09-18T04:31:12Z,CI,web,approved,102.134.22.140,ios
T000370,C0004,M014,60.49,XOF,2025-09-16T07:51:20Z,CI,web,approved,102.134.22.163,android
T000371,C0435,M010,237.07,XOF,2025-09-18T13:34:51Z,CI,web,approved,102.134.22.61,mac
T000372,C0493,M002,121.08,XOF,2025-09-20T11:18:49Z,CI,mobile,approved,102.134.22.236,ios
T000373,C0235,M003,1,XOF,2025-09-20T19:23:27Z,CI,web,approved,102.134.22.101,android
T000374,C0032,M014,208.35,XOF,2025-09-21T09:23:23Z,CI,web,approved,102.134.22.218,windows
T000375,C0163,M015,80.26,XOF,2025-09-19T06:27:20Z,CI,web,approved,102.134.22.52,ios
T000376,C0080,M004,1,XOF,2025-09-15T19:44:26Z,CI,mobile,approved,102.134.22.105,android
T000377,C0232,M010,33.67,XOF,2025-09-21T00:05:57Z,CI,mobile,declined,102.134.22.24,ios
T000378,C0424,M020,226.67,XOF,2025-09-18T04:36:32Z,CI,web,approved,102.134.22.84,ios
T000379,C0203,M017,69.19,XOF,2025-09-15T14:34:03Z,CI,mobile,approved,102.134.22.254,ios
T000380,C0488,M013,1,XOF,2025-09-14T21:03:11Z,CI,web,approved,102.134.22.27,ios
T000381,C0114,M005,270.27,XOF,2025-09-15T23:22:32Z,CI,mobile,approved,102.134.22.162,android
T000382,C0470,M003,131.31,XOF,2025-09-17T15:23:13Z,CI,web,approved,102.134.22.166,mac
T000383,C0415,M011,249.9,XOF,2025-09-16T01:30:47Z,CI,web,declined,102.134.22.13,ios
T000384,C0222,M013,204.72,XOF,2025-09-21T11:09:21Z,CI,web,approved,102.134.22.110,ios
T000385,C0144,M015,131.32,XOF,2025-09-18T19:05:36Z,CI,web,approved,102.134.22.158,ios
T000386,C0256,M014,170.24,XOF,2025-09-18T01:57:20Z,CI,web,approved,102.134.22.99,ios
T000387,C0270,M008,171.92,XOF,2025-09-19T14:06:39Z,CI,mobile,approved,102.134.22.92,mac
T000388,C0401,M016,277.96,XOF,2025-09-21T02:36:08Z,CI,mobile,approved,102.134.22.47,android
T000389,C0416,M009,104.01,XOF,2025-09-18T08:52:47Z,CI,mobile,approved,102.134.22.197,linux
T000390,C0499,M006,108.82,XOF,2025-09-17T07:47:48Z,CI,web,approved,102.134.22.69,linux
T000391,C0295,M013,137.14,XOF,2025-09-15T04:17:04Z,CI,web,approved,102.134.22.152,windows
T000392,C0468,M019,1,XOF,2025-09-18T20:30:11Z,CI,mobile,declined,102.134.22.145,ios
T000393,C0415,M016,264.36,XOF,2025-09-21T08:01:02Z,CI,web,approved,102.134.22.24,android
T000394,C0309,M008,71.45,XOF,2025-09-17T07:45:23Z,CI,mobile,approved,102.134.22.235,linux
T000395,C0091,M011,145.36,XOF,2025-09-16T22:40:50Z,CI,web,approved,102.134.22.181,ios
T000396,C0434,M017,51.52,XOF,2025-09-15T20:18:28Z,CI,web,approved,102.134.22.242,mac
T000397,C0500,M006,83.46,XOF,2025-09-15T17:25:39Z,CI,mobile,approved,102.134.22.45,linux
T000398,C0115,M019,180.42,XOF,2025-09-18T19:55:58Z,CI,mobile,approved,102.134.22.177,windows
T000399,C0360,M019,122.11,XOF,2025-09-16T01:05:34Z,CI,web,approved,102.134.22.82,linux
T000400,C0328,M019,124.31,XOF,2025-09-17T04:20:25Z,CI,mobile,approved,102.134.22.191,android
T000401,C0326,M003,79.89,XOF,2025-09-17T09:19:16Z,CI,mobile,approved,102.134.22.54,ios
T000402,C0180,M009,177.6,XOF,2025-09-15T07:44:47Z,CI,web,approved,102.134.22.113,mac
T000403,C0194,M012,189.78,XOF,2025-09-16T12:26:58Z,CI,web,approved,102.134.22.202,linux
T000404,C0084,M015,58.13,XOF,2025-09-17T05:42:20Z,CI,web,approved,102.134.22.82,windows
T000405,C0193,M006,163.64,XOF,2025-09-15T18:30:12Z,CI,web,approved,102.134.22.253,linux
T000406,C0361,M001,141.96,XOF,2025-09-20T08:36:26Z,CI,web,approved,102.134.22.112,ios
T000407,C0098,M014,163.65,XOF,2025-09-15T03:35:57Z,CI,mobile,approved,102.134.22.25,android
T000408,C0293,M018,152.25,XOF,2025-09-19T06:26:27Z,CI,web,approved,102.134.22.1,mac
T000409,C0308,M016,87.45,XOF,2025-09-15T13:31:24Z,CI,web,approved,102.134.22.44,windows
T000410,C0243,M004,233.25,XOF,2025-09-15T11:51:56Z,CI,mobile,approved,102.134.22.230,windows
T000411,C0190,M013,70.22,XOF,2025-09-15T14:32:43Z,CI,web,approved,102.134.22.68,mac
T000412,C0135,M008,58.37,XOF,2025-09-20T03:27:28Z,CI,web,approved,102.134.22.179,android
T000413,C0212,M019,48.48,XOF,2025-09-15T12:57:50Z,CI,web,approved,102.134.22.210,linux
T000414,C0495,M018,1,XOF,2025-09-19T13:56:07Z,CI,web,approved,102.134.22.21,mac
T000415,C0410,M019,1,XOF,2025-09-14T22:06:55Z,CI,web,declined,102.134.22.115,ios
T000416,C0498,M007,117.73,XOF,2025-09-16T12:41:24Z,CI,web,approved,102.134.22.21,mac
T000417,C0428,M020,232.37,XOF,2025-09-16T22:48:47Z,CI,mobile,declined,102.134.22.235,android
T000418,C0199,M018,118.07,XOF,2025-09-15T13:20:54Z,CI,mobile,declined,102.134.22.134,mac
T000419,C0268,M014,145.44,XOF,2025-09-14T15:36:04Z,CI,mobile,approved,102.134.22.146,linux
T000420,C0474,M004,11.18,XOF,2025-09-15T17:11:11Z,CI,mobile,declined,102.134.22.226,windows
T000421,C0293,M020,109.65,XOF,2025-09-19T11:40:49Z,CI,web,approved,102.134.22.104,ios
T000422,C0020,M013,236.22,XOF,2025-09-19T09:00:33Z,CI,web,approved,102.134.22.122,windows
T000423,C0156,M010,266.34,XOF,2025-09-19T00:28:52Z,CI,mobile,declined,102.134.22.176,android
T000424,C0069,M010,138.7,XOF,2025-09-17T06:23:50Z,CI,mobile,approved,102.134.22.107,linux
T000425,C0422,M014,140.96,XOF,2025-09-15T14:00:24Z,CI,mobile,approved,102.134.22.132,ios
T000426,C0160,M017,171.0,XOF,2025-09-15T07:06:44Z,CI,web,approved,102.134.22.135,linux
T000427,C0103,M002,195.24,XOF,2025-09-14T20:25:54Z,CI,web,approved,102.134.22.236,windows
T000428,C0141,M012,264.82,XOF,2025-09-16T21:59:41Z,CI,mobile,approved,102.134.22.32,android
T000429,C0091,M016,45.26,XOF,2025-09-17T10:28:10Z,CI,mobile,approved,102.134.22.229,windows
T000430,C0146,M001,197.16,XOF,2025-09-15T14:19:42Z,CI,web,approved,102.134.22.147,ios
T000431,C0138,M014,47.64,XOF,2025-09-17T04:28:23Z,CI,web,approved,102.134.22.34,ios
T000432,C0115,M009,23.78,XOF,2025-09-14T14:27:54Z,CI,mobile,approved,102.134.22.97,windows
T000433,C0347,M017,118.87,XOF,2025-09-20T01:41:34Z,CI,web,approved,102.134.22.170,windows
T000434,C0332,M020,209.7,XOF,2025-09-21T07:32:10Z,CI,mobile,approved,102.134.22.124,android
T000435,C0442,M009,234.14,XOF,2025-09-18T13:56:58Z,CI,mobile,approved,102.134.22.133,ios
T000436,C0413,M020,111.64,XOF,2025-09-15T04:32:12Z,CI,mobile,approved,102.134.22.185,android
T000437,C0215,M013,181.99,XOF,2025-09-20T12:52:13Z,CI,web,approved,102.134.22.147,ios
T000438,C0372,M008,119.01,XOF,2025-09-18T15:57:16Z,CI,mobile,approved,102.134.22.217,ios
T000439,C0066,M009,135.2,XOF,2025-09-21T06:36:05Z,CI,mobile,approved,102.134.22.57,windows
T000440,C0382,M010,152.92,XOF,2025-09-17T05:02:56Z,CI,mobile,approved,102.134.22.150,windows
T000441,C0444,M019,173.58,XOF,2025-09-20T03:04:48Z,CI,mobile,declined,102.134.22.129,android
T000442,C0272,M010,47.42,XOF,2025-09-19T03:10:09Z,CI,web,declined,102.134.22.39,ios
T000443,C0458,M015,1,XOF,2025-09-16T22:20:26Z,CI,mobile,declined,102.134.22.47,android
T000444,C0171,M006,317.26,XOF,2025-09-20T10:01:05Z,CI,web,approved,102.134.22.71,ios
T000445,C0403,M003,78.31,XOF,2025-09-16T13:06:35Z,CI,mobile,approved,102.134.22.104,mac
T000446,C0197,M001,98.33,XOF,2025-09-20T07:03:10Z,CI,web,approved,102.134.22.244,android
T000447,C0010,M001,124.23,XOF,2025-09-18T09:51:04Z,CI,web,approved,102.134.22.89,windows
T000448,C0053,M013,21.64,XOF,2025-09-16T01:33:13Z,CI,web,approved,102.134.22.12,windows
T000449,C0269,M011,26.73,XOF,2025-09-18T00:42:35Z,CI,web,approved,102.134.22.231,mac
T000450,C0385,M007,146.51,XOF,2025-09-18T20:38:21Z,CI,mobile,approved,102.134.22.58,ios
T000451,C0087,M004,109.33,XOF,2025-09-17T01:30:49Z,CI,web,approved,102.134.22.164,windows
T000452,C0320,M002,13.75,XOF,2025-09-20T23:45:08Z,CI,web,approved,102.134.22.6,android
T000453,C0281,M009,52.2,XOF,2025-09-15T21:43:34Z,CI,web,approved,102.134.22.176,android
T000454,C0216,M004,159.08,XOF,2025-09-18T03:42:23Z,CI,web,approved,102.134.22.231,android
T000455,C0059,M004,112.19,XOF,2025-09-20T17:00:35Z,CI,web,approved,102.134.22.200,windows
T000456,C0499,M007,80.73,XOF,2025-09-20T20:22:38Z,CI,mobile,approved,102.134.22.11,linux
T000457,C0247,M011,223.27,XOF,2025-09-20T12:34:25Z,CI,web,approved,102.134.22.23,android
T000458,C0343,M016,54.79,XOF,2025-09-21T11:14:02Z,CI,web,approved,102.134.22.20,android
T000459,C0152,M009,65.54,XOF,2025-09-17T14:32:02Z,CI,web,approved,102.134.22.45,android
T000460,C0185,M011,50.4,XOF,2025-09-18T00:38:01Z,CI,web,approved,102.134.22.195,android
T000461,C0088,M011,190.58,XOF,2025-09-14T14:49:02Z,CI,mobile,declined,102.134.22.69,android
T000462,C0418,M011,25.37,XOF,2025-09-19T00:32:02Z,CI,web,approved,102.134.22.247,mac
T000463,C0245,M014,182.79,XOF,2025-09-17T19:10:37Z,CI,web,approved,102.134.22.186,android
T000464,C0054,M014,14.9,XOF,2025-09-16T10:25:38Z,CI,mobile,approved,102.134.22.98,windows
T000465,C0373,M005,227.04,XOF,2025-09-14T20:23:36Z,CI,mobile,approved,102.134.22.106,mac
T000466,C0033,M009,1,XOF,2025-09-15T01:23:25Z,CI,web,approved,102.134.22.174,linux
T000467,C0490,M011,110.65,XOF,2025-09-21T11:57:40Z,CI,mobile,approved,102.134.22.64,mac
T000468,C0340,M013,63.8,XOF,2025-09-18T16:42:24Z,CI,web,approved,102.134.22.240,ios
T000469,C0446,M006,210.98,XOF,2025-09-20T15:15:26Z,CI,mobile,approved,102.134.22.85,windows
T000470,C0260,M008,1,XOF,2025-09-15T02:39:56Z,CI,mobile,approved,102.134.22.21,mac
T000471,C0439,M016,147.61,XOF,2025-09-19T21:22:45Z,CI,mobile,approved,102.134.22.128,android
T000472,C0207,M014,37.26,XOF,2025-09-15T17:53:49Z,CI,web,approved,102.134.22.203,linux
T000473,C0336,M015,199.29,XOF,2025-09-18T04:43:14Z,CI,mobile,approved,102.134.22.210,ios
T000474,C0170,M018,54.5,XOF,2025-09-20T00:22:15Z,CI,mobile,approved,102.134.22.30,android
T000475,C0325,M010,194.93,XOF,2025-09-17T04:35:18Z,CI,web,approved,102.134.22.43,mac
T000476,C0421,M014,121.03,XOF,2025-09-16T04:54:31Z,CI,mobile,approved,102.134.22.49,android
T000477,C0098,M011,152.02,XOF,2025-09-19T06:26:21Z,CI,mobile,approved,102.134.22.163,linux
T000478,C0396,M015,265.78,XOF,2025-09-15T23:53:24Z,CI,web,declined,102.134.22.2,linux
T000479,C0300,M016,39.52,XOF,2025-09-15T02:08:51Z,CI,web,approved,102.134.22.33,android
T000480,C0337,M020,92.04,XOF,2025-09-19T04:50:24Z,CI,mobile,approved,102.134.22.156,ios
T000481,C0151,M015,61.27,XOF,2025-09-17T19:41:26Z,CI,web,approved,102.134.22.180,linux
T000482,C0432,M018,163.88,XOF,2025-09-18T03:03:53Z,CI,web,approved,102.134.22.160,windows
T000483,C0364,M006,157.56,XOF,2025-09-18T16:34:26Z,CI,web,approved,102.134.22.144,mac
T000484,C0483,M014,99.72,XOF,2025-09-21T10:12:37Z,CI,mobile,approved,102.134.22.134,android
T000485,C0029,M007,100.64,XOF,2025-09-14T19:21:39Z,CI,web,declined,102.134.22.175,windows
T000486,C0430,M002,137.98,XOF,2025-09-16T06:39:01Z,CI,web,approved,102.134.22.9,windows
T000487,C0379,M018,248.77,XOF,2025-09-19T23:49:39Z,CI,mobile,approved,102.134.22.201,windows
T000488,C0475,M013,216.65,XOF,2025-09-15T01:41:01Z,CI,mobile,declined,102.134.22.250,windows
T000489,C0104,M020,244.53,XOF,2025-09-21T04:49:04Z,CI,web,declined,102.134.22.181,windows
T000490,C0379,M020,163.78,XOF,2025-09-21T03:12:47Z,CI,web,approved,102.134.22.46,android
T000491,C0062,M013,246.79,XOF,2025-09-16T18:27:39Z,CI,mobile,approved,102.134.22.68,ios
T000492,C0300,M009,89.54,XOF,2025-09-16T10:52:26Z,CI,mobile,approved,102.134.22.240,ios
T000493,C0027,M020,160.16,XOF,2025-09-14T23:38:00Z,CI,mobile,approved,102.134.22.141,windows
T000494,C0402,M011,178.08,XOF,2025-09-15T09:13:41Z,CI,web,approved,102.134.22.202,linux
T000495,C0048,M012,34.25,XOF,2025-09-16T10:25:12Z,CI,web,approved,102.134.22.85,windows
T000496,C0112,M020,170.04,XOF,2025-09-18T01:30:35Z,CI,web,approved,102.134.22.89,mac
T000497,C0319,M008,211.06,XOF,2025-09-17T10:00:23Z,CI,mobile,approved,102.134.22.204,android
T000498,C0132,M018,57.69,XOF,2025-09-19T04:23:40Z,CI,web,declined,102.134.22.211,windows
T000499,C0023,M010,148.31,XOF,2025-09-20T17:48:12Z,CI,mobile,approved,102.134.22.243,android
T000500,C0498,M018,37.85,XOF,2025-09-16T12:45:26Z,CI,web,approved,102.134.22.162,ios
T000501,C0425,M014,147.82,XOF,2025-09-19T15:33:35Z,CI,web,approved,102.134.22.184,windows
T000502,C0045,M003,73.4,XOF,2025-09-14T23:02:06Z,CI,web,approved,102.134.22.143,android
